Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
2017-01-01 08:35:38,2017-01-01 08:52:13,995,Drake Ave & Fullerton Ave,Damen Ave & Charleston St,Subscriber,Male,1984.0
2017-01-01 08:36:52,2017-01-01 08:43:22,390,Ellis Ave & 60th St,Ellis Ave & 53rd St,Subscriber,Male,1988.0
2017-01-01 08:39:40,2017-01-01 08:55:52,972,Damen Ave & Division St,Ashland Ave & Harrison St,Subscriber,Male,1987.0
2017-01-01 08:42:25,2017-01-01 08:46:33,248,Wabash Ave & Roosevelt Rd,Wabash Ave & 16th St,Subscriber,Male,1966.0
2017-01-01 08:42:42,2017-01-01 08:48:25,343,Desplaines St & Kinzie St,Daley Center Plaza,Subscriber,Male,1975.0
2017-01-01 08:43:08,2017-01-01 10:17:25,5657,Morgan St & 18th St,Wabash Ave & 16th St,Subscriber,Male,1985.0
2017-01-01 08:43:17,2017-01-01 08:46:46,209,Larrabee St & Armitage Ave,Larrabee St & North Ave,Subscriber,Male,1989.0
2017-01-01 08:44:08,2017-01-01 08:47:37,209,Wilton Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1993.0
2017-01-01 08:44:56,2017-01-01 09:05:46,1250,Dearborn St & Adams St,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 08:49:33,2017-01-01 09:03:05,812,Clark St & Lincoln Ave,Greenview Ave & Diversey Pkwy,Subscriber,Female,1963.0
2017-01-01 08:50:45,2017-01-01 08:55:17,272,Canal St & Taylor St,Desplaines St & Jackson Blvd,Subscriber,Male,1993.0
2017-01-01 08:51:46,2017-01-01 10:38:53,6427,Troy St & North Ave,California Ave & North Ave,Subscriber,Male,1988.0
2017-01-01 08:53:19,2017-01-01 08:59:01,342,Western Ave & Walton St,Damen Ave & Division St,Subscriber,Male,1987.0
2017-01-01 08:54:41,2017-01-01 09:01:17,396,East Ave & Madison St,East Ave & Garfield St,Subscriber,Male,1994.0
2017-01-01 08:56:08,2017-01-01 09:02:43,395,Michigan Ave & Washington St,Buckingham Fountain,Subscriber,Female,1971.0
2017-01-01 08:58:00,2017-01-01 09:01:31,211,Larrabee St & Webster Ave,Sheffield Ave & Webster Ave,Subscriber,Female,1988.0
2017-01-01 08:59:34,2017-01-01 09:21:07,1293,Theater on the Lake,Wells St & Concord Ln,Subscriber,Female,1957.0
2017-01-01 09:00:00,2017-01-01 09:17:54,1074,Sheridan Rd & Irving Park Rd,Sheridan Rd & Montrose Ave,Subscriber,Male,1991.0
2017-01-01 09:00:03,2017-01-01 09:05:53,350,Bissell St & Armitage Ave,Sedgwick St & Webster Ave,Subscriber,Male,1990.0
2017-01-01 09:00:17,2017-01-01 09:09:13,536,Clark St & Armitage Ave,Hampden Ct & Diversey Pkwy,Subscriber,Female,1971.0
2017-01-01 09:00:39,2017-01-01 09:15:27,888,Sedgwick St & Schiller St,Franklin St & Monroe St,Subscriber,Male,1990.0
2017-01-01 09:03:35,2017-01-01 09:08:59,324,Lake Shore Dr & Wellington Ave,Broadway & Cornelia Ave,Subscriber,Male,1988.0
2017-01-01 09:05:46,2017-01-01 09:25:51,1205,Damen Ave & Wellington Ave,Clark St & Leland Ave,Subscriber,Female,1966.0
2017-01-01 09:06:19,2017-01-01 09:10:08,229,Sheffield Ave & Webster Ave,Larrabee St & Webster Ave,Subscriber,Female,1988.0
2017-01-01 09:06:29,2017-01-01 09:21:09,880,Lake Shore Dr & Monroe St,Adler Planetarium,Customer,,
2017-01-01 09:07:39,2017-01-01 09:23:53,974,Hampden Ct & Diversey Pkwy,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1974.0
2017-01-01 09:09:02,2017-01-01 09:12:00,178,Racine Ave & 18th St,Blue Island Ave & 18th St,Customer,,
2017-01-01 09:09:25,2017-01-01 09:12:32,187,Michigan Ave & 14th St,Michigan Ave & 18th St,Subscriber,Male,1980.0
2017-01-01 09:13:22,2017-01-01 09:25:13,711,Rush St & Superior St,Clark St & Schiller St,Subscriber,Female,1957.0
2017-01-01 09:13:28,2017-01-01 09:19:57,389,Larrabee St & Kingsbury St,Clark St & Chicago Ave,Subscriber,Female,1957.0
2017-01-01 09:15:15,2017-01-01 09:19:46,271,Oakley Ave & Touhy Ave,Western Ave & Howard St,Subscriber,Male,1957.0
2017-01-01 09:16:49,2017-01-01 09:36:13,1164,Keystone Ave & Fullerton Ave,Campbell Ave & North Ave,Customer,,
2017-01-01 09:20:20,2017-01-01 09:34:58,878,Spaulding Ave & Division St,Campbell Ave & North Ave,Customer,,
2017-01-01 09:20:42,2017-01-01 09:41:09,1227,Clark St & 9th St (AMLI),Fort Dearborn Dr & 31st St,Subscriber,Female,1974.0
2017-01-01 09:22:02,2017-01-01 09:29:18,436,Halsted St & Willow St,Southport Ave & Clybourn Ave,Subscriber,Female,1981.0
2017-01-01 09:22:12,2017-01-01 09:31:05,533,Paulina St & Howard St,Chicago Ave & Washington St,Subscriber,Male,1969.0
2017-01-01 09:22:14,2017-01-01 09:48:16,1562,Adler Planetarium,Buckingham Fountain,Customer,,
2017-01-01 09:24:40,2017-01-01 09:43:54,1154,Damen Ave & Chicago Ave,Damen Ave & Cullerton St,Subscriber,Female,1986.0
2017-01-01 09:28:23,2017-01-01 09:35:33,430,Museum of Science and Industry,Museum of Science and Industry,Customer,,
2017-01-01 09:30:12,2017-01-01 09:35:07,295,Blue Island Ave & 18th St,May St & Cullerton St,Customer,,
2017-01-01 09:30:40,2017-01-01 09:40:15,575,Sheffield Ave & Willow St,Sheffield Ave & Wellington Ave,Subscriber,Female,1968.0
2017-01-01 09:31:16,2017-01-01 09:41:49,633,Chicago Ave & Washington St,Benson Ave & Church St,Subscriber,Male,1969.0
2017-01-01 09:32:31,2017-01-01 09:37:12,281,Clifton Ave & Armitage Ave,Larrabee St & Armitage Ave,Subscriber,Male,1992.0
2017-01-01 09:32:34,2017-01-01 09:51:18,1124,Greenview Ave & Diversey Pkwy,Ashland Ave & Division St,Subscriber,Male,1984.0
2017-01-01 09:34:45,2017-01-01 10:15:50,2465,Buckingham Fountain,Buckingham Fountain,Customer,,
2017-01-01 09:35:45,2017-01-01 09:45:14,569,Michigan Ave & Pearson St,Wabash Ave & Grand Ave,Customer,,
2017-01-01 09:35:55,2017-01-01 09:45:14,559,Michigan Ave & Pearson St,Wabash Ave & Grand Ave,Customer,,
2017-01-01 09:36:49,2017-01-01 09:56:20,1171,Clark St & North Ave,Southport Ave & Waveland Ave,Customer,,
2017-01-01 09:37:25,2017-01-01 09:40:48,203,Larrabee St & Armitage Ave,Clark St & Armitage Ave,Subscriber,Male,1992.0
2017-01-01 09:38:25,2017-01-01 09:42:56,271,Southport Ave & Waveland Ave,Ashland Ave & Belle Plaine Ave,Subscriber,Male,1992.0
2017-01-01 09:38:59,2017-01-01 09:52:20,801,Campbell Ave & North Ave,Spaulding Ave & Division St,Customer,,
2017-01-01 09:40:28,2017-01-01 09:50:52,624,Lincoln Ave & Roscoe St,Damen Ave & Leland Ave,Subscriber,Male,1979.0
2017-01-01 09:42:14,2017-01-01 09:46:36,262,Damen Ave & Foster Ave,Clark St & Winnemac Ave,Subscriber,Male,1978.0
2017-01-01 09:43:58,2017-01-01 09:47:38,220,Pine Grove Ave & Irving Park Rd,Pine Grove Ave & Waveland Ave,Subscriber,Female,1952.0
2017-01-01 09:44:04,2017-01-01 10:37:18,3194,Clark St & Elm St,Clark St & Elm St,Customer,,
2017-01-01 09:45:07,2017-01-01 09:56:57,710,Broadway & Wilson Ave,Sheridan Rd & Irving Park Rd,Subscriber,Male,1991.0
2017-01-01 09:45:41,2017-01-01 09:52:30,409,Racine Ave (May St) & Fulton St,Clinton St & Madison St,Subscriber,Male,1978.0
2017-01-01 09:46:28,2017-01-01 10:05:06,1118,May St & Cullerton St,Kingsbury St & Kinzie St,Subscriber,Male,1989.0
2017-01-01 09:46:30,2017-01-01 09:59:25,775,Ashland Ave & Augusta Blvd,Peoria St & Jackson Blvd,Subscriber,Female,1992.0
2017-01-01 09:46:38,2017-01-01 09:58:41,723,Leavitt St & Armitage Ave,Ashland Ave & Augusta Blvd,Customer,,
2017-01-01 09:48:12,2017-01-01 09:58:14,602,Sheffield Ave & Kingsbury St,Clark St & Schiller St,Subscriber,Male,1954.0
2017-01-01 09:49:03,2017-01-01 09:57:37,514,Buckingham Fountain,Dearborn St & Adams St,Customer,,
2017-01-01 09:49:04,2017-01-01 09:55:42,398,Cornell Ave & Hyde Park Blvd,Museum of Science and Industry,Subscriber,Male,1992.0
2017-01-01 09:49:15,2017-01-01 09:54:14,299,Field Blvd & South Water St,Columbus Dr & Randolph St,Subscriber,Male,1986.0
2017-01-01 09:49:15,2017-01-01 09:54:14,299,Field Blvd & South Water St,Columbus Dr & Randolph St,Subscriber,Female,1990.0
2017-01-01 09:50:20,2017-01-01 09:54:56,276,Pine Grove Ave & Irving Park Rd,Broadway & Cornelia Ave,Subscriber,Male,1993.0
2017-01-01 09:51:07,2017-01-01 09:59:07,480,Desplaines St & Kinzie St,St. Clair St & Erie St,Subscriber,Female,1976.0
2017-01-01 09:51:37,2017-01-01 09:57:59,382,Ashland Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1986.0
2017-01-01 09:51:58,2017-01-01 10:03:51,713,Western Ave & Leland Ave,Sheridan Rd & Lawrence Ave,Subscriber,Male,1986.0
2017-01-01 09:54:01,2017-01-01 09:57:55,234,Halsted St & Willow St,Sheffield Ave & Kingsbury St,Subscriber,Male,1990.0
2017-01-01 09:54:53,2017-01-01 10:02:55,482,Dearborn St & Erie St,Kingsbury St & Kinzie St,Subscriber,Male,1973.0
2017-01-01 09:55:19,2017-01-01 11:32:20,5821,Clark St & Bryn Mawr Ave,Clark St & Bryn Mawr Ave,Customer,,
2017-01-01 09:55:25,2017-01-01 10:05:22,597,Paulina St & Montrose Ave,Seeley Ave & Roscoe St,Subscriber,Female,1988.0
2017-01-01 09:55:30,2017-01-01 09:59:49,259,Western Ave & Walton St,Damen Ave & Division St,Subscriber,Male,1995.0
2017-01-01 09:55:40,2017-01-01 11:32:12,5792,Clark St & Bryn Mawr Ave,Clark St & Bryn Mawr Ave,Subscriber,Male,1964.0
2017-01-01 09:55:53,2017-01-01 10:12:18,985,Theater on the Lake,Sheridan Rd & Buena Ave,Subscriber,Male,1987.0
2017-01-01 09:56:24,2017-01-01 10:22:17,1553,Sheffield Ave & Wellington Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1984.0
2017-01-01 09:58:21,2017-01-01 10:05:41,440,Noble St & Milwaukee Ave,Larrabee St & Oak St,Subscriber,Male,1992.0
2017-01-01 09:58:36,2017-01-01 10:04:32,356,Sedgwick St & Webster Ave,Bissell St & Armitage Ave,Subscriber,Male,1991.0
2017-01-01 09:59:22,2017-01-01 10:03:14,232,Shields Ave & 28th Pl,Wentworth Ave & 24th St,Subscriber,Female,1983.0
2017-01-01 10:00:41,2017-01-01 10:06:11,330,Wells St & Walton St,Franklin St & Chicago Ave,Subscriber,Female,1950.0
2017-01-01 10:01:46,2017-01-01 10:21:07,1161,Franklin St & Jackson Blvd,Buckingham Fountain,Customer,,
2017-01-01 10:02:12,2017-01-01 10:20:26,1094,Franklin St & Jackson Blvd,Buckingham Fountain,Customer,,
2017-01-01 10:02:17,2017-01-01 10:20:30,1093,Franklin St & Jackson Blvd,Buckingham Fountain,Customer,,
2017-01-01 10:02:57,2017-01-01 10:14:46,709,Clark St & Wrightwood Ave,Southport Ave & Clybourn Ave,Subscriber,Female,1985.0
2017-01-01 10:04:28,2017-01-01 10:14:52,624,Wentworth Ave & Archer Ave,Shields Ave & 28th Pl,Subscriber,Female,1995.0
2017-01-01 10:04:37,2017-01-01 10:16:58,741,Lincoln Ave & Fullerton Ave,Halsted St & Roscoe St,Subscriber,Male,1974.0
2017-01-01 10:04:45,2017-01-01 10:21:48,1023,California Ave & 23rd Pl,Halsted St & 21st St,Subscriber,Male,1948.0
2017-01-01 10:05:39,2017-01-01 10:16:32,653,State St & Harrison St,Morgan Ave & 14th Pl,Subscriber,Female,1986.0
2017-01-01 10:06:28,2017-01-01 10:26:53,1225,Hampden Ct & Diversey Pkwy,LaSalle St & Illinois St,Subscriber,Female,1993.0
2017-01-01 10:07:32,2017-01-01 10:11:59,267,Clark St & 9th St (AMLI),Wabash Ave & Roosevelt Rd,Subscriber,Male,1988.0
2017-01-01 10:09:33,2017-01-01 10:12:06,153,Clarendon Ave & Leland Ave,Clarendon Ave & Junior Ter,Subscriber,Male,1978.0
2017-01-01 10:09:36,2017-01-01 10:40:35,1859,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,Customer,,
2017-01-01 10:09:42,2017-01-01 10:22:41,779,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
2017-01-01 10:10:08,2017-01-01 10:12:34,146,Bissell St & Armitage Ave,Clifton Ave & Armitage Ave,Subscriber,Male,1989.0
2017-01-01 10:10:09,2017-01-01 10:40:20,1811,Stockton Dr & Wrightwood Ave,Lake Shore Dr & North Blvd,Customer,,
2017-01-01 10:10:12,2017-01-01 10:22:32,740,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
2017-01-01 10:10:19,2017-01-01 10:12:34,135,Bissell St & Armitage Ave,Clifton Ave & Armitage Ave,Subscriber,Female,1988.0
2017-01-01 10:10:31,2017-01-01 10:23:25,774,Leavitt St & North Ave,Albany Ave & Bloomingdale Ave,Subscriber,Male,1988.0
2017-01-01 10:10:43,2017-01-01 10:14:37,234,Ogden Ave & Chicago Ave,Desplaines St & Kinzie St,Subscriber,Male,1988.0
2017-01-01 10:12:41,2017-01-01 10:18:42,361,Ada St & Washington Blvd,Green St & Madison St,Subscriber,Male,1977.0
2017-01-01 10:14:04,2017-01-01 10:23:24,560,Dearborn St & Erie St,Clark St & North Ave,Subscriber,Female,1989.0
2017-01-01 10:14:23,2017-01-01 10:26:38,735,Emerald Ave & 31st St,Wentworth Ave & Archer Ave,Subscriber,Male,1991.0
2017-01-01 10:14:21,2017-01-01 10:16:32,131,Dearborn St & Erie St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1987.0
2017-01-01 10:14:29,2017-01-01 10:23:24,535,Dearborn St & Erie St,Clark St & North Ave,Subscriber,Male,1981.0
2017-01-01 10:14:32,2017-01-01 10:17:30,178,Halsted St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1989.0
2017-01-01 10:15:10,2017-01-01 10:31:08,958,Clark St & Wrightwood Ave,Paulina Ave & North Ave,Subscriber,Male,1991.0
2017-01-01 10:15:43,2017-01-01 10:19:47,244,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Waveland Ave,Subscriber,Male,1974.0
2017-01-01 10:16:16,2017-01-01 10:20:06,230,Wood St & Milwaukee Ave,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1984.0
2017-01-01 10:17:44,2017-01-01 10:27:05,561,Damen Ave & Grand Ave,Wood St & Taylor St,Subscriber,Male,1975.0
2017-01-01 10:19:45,2017-01-01 10:36:21,996,Ashland Ave & Harrison St,Federal St & Polk St,Subscriber,Male,1987.0
2017-01-01 10:19:53,2017-01-01 10:28:17,504,California Ave & Byron St,Seeley Ave & Roscoe St,Subscriber,Male,1979.0
2017-01-01 10:21:15,2017-01-01 10:29:16,481,Rush St & Cedar St,Wabash Ave & Grand Ave,Subscriber,Male,1955.0
2017-01-01 10:21:31,2017-01-01 10:40:38,1147,Federal St & Polk St,Morgan St & Lake St,Subscriber,Female,1986.0
2017-01-01 10:21:58,2017-01-01 10:33:20,682,Wabash Ave & 8th St,LaSalle St & Illinois St,Subscriber,Male,1971.0
2017-01-01 10:22:31,2017-01-01 10:27:36,305,Halsted St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1994.0
2017-01-01 10:22:34,2017-01-01 10:33:44,670,Halsted St & Roscoe St,Wells St & Concord Ln,Subscriber,Male,1988.0
2017-01-01 10:22:42,2017-01-01 10:33:20,638,Wabash Ave & 8th St,LaSalle St & Illinois St,Subscriber,Female,1971.0
2017-01-01 10:23:11,2017-01-01 10:27:26,255,Halsted St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1993.0
2017-01-01 10:24:18,2017-01-01 10:35:52,694,Buckingham Fountain,Field Museum,Customer,,
2017-01-01 10:24:22,2017-01-01 10:35:33,671,Buckingham Fountain,Field Museum,Customer,,
2017-01-01 10:24:36,2017-01-01 10:35:52,676,Buckingham Fountain,Field Museum,Customer,,
2017-01-01 10:25:34,2017-01-01 10:35:20,586,State St & Van Buren St,Franklin St & Jackson Blvd,Customer,,
2017-01-01 10:26:11,2017-01-01 10:38:24,733,Eckhart Park,Wells St & Evergreen Ave,Subscriber,Female,1988.0
2017-01-01 10:26:18,2017-01-01 10:38:24,726,Eckhart Park,Wells St & Evergreen Ave,Subscriber,Male,1990.0
2017-01-01 10:26:54,2017-01-01 10:35:13,499,State St & Van Buren St,Franklin St & Jackson Blvd,Customer,,
2017-01-01 10:27:12,2017-01-01 10:35:11,479,Halsted St & Roscoe St,Clark St & Wellington Ave,Subscriber,Male,1974.0
2017-01-01 10:27:28,2017-01-01 11:37:43,4215,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,Customer,,
2017-01-01 10:27:46,2017-01-01 11:37:31,4185,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,Customer,,
2017-01-01 10:28:24,2017-01-01 10:36:24,480,Clinton St & 18th St,Clinton St & Jackson Blvd,Subscriber,Male,1972.0
2017-01-01 10:29:11,2017-01-01 10:41:14,723,Hermitage Ave & Polk St,Clinton St & Jackson Blvd,Subscriber,Male,1980.0
2017-01-01 10:29:13,2017-01-01 10:36:12,419,Kimbark Ave & 53rd St,Kimbark Ave & 53rd St,Subscriber,Male,1981.0
2017-01-01 10:29:49,2017-01-01 10:37:18,449,Sheffield Ave & Fullerton Ave,Sheffield Ave & Kingsbury St,Subscriber,Male,1993.0
2017-01-01 10:30:07,2017-01-01 11:05:45,2138,Clark St & Wrightwood Ave,Ashland Ave & Wrightwood Ave,Customer,,
2017-01-01 10:30:13,2017-01-01 10:37:18,425,Sheffield Ave & Fullerton Ave,Sheffield Ave & Kingsbury St,Subscriber,Female,1994.0
2017-01-01 10:30:21,2017-01-01 10:51:05,1244,Canal St & Harrison St,Streeter Dr & Grand Ave,Subscriber,Female,1983.0
2017-01-01 10:30:51,2017-01-01 10:49:19,1108,Drake Ave & Fullerton Ave,Ashland Ave & Blackhawk St,Subscriber,Male,1991.0
2017-01-01 10:32:33,2017-01-01 10:42:13,580,Clark St & Armitage Ave,Halsted St & Diversey Pkwy,Subscriber,Female,1965.0
2017-01-01 10:33:57,2017-01-01 10:37:29,212,Larrabee St & North Ave,Clybourn Ave & Division St,Subscriber,Male,1963.0
2017-01-01 10:35:34,2017-01-01 10:43:01,447,Clark St & Wellington Ave,Lincoln Ave & Fullerton Ave,Subscriber,Male,1974.0
2017-01-01 10:36:26,2017-01-01 10:47:12,646,Wells St & Polk St,Wabash Ave & Adams St,Subscriber,Female,1989.0
2017-01-01 10:36:43,2017-01-01 10:45:52,549,Larrabee St & Oak St,Dayton St & North Ave,Subscriber,Female,1987.0
2017-01-01 10:39:04,2017-01-01 10:42:46,222,Clarendon Ave & Gordon Ter,Sheridan Rd & Montrose Ave,Subscriber,Male,1969.0
2017-01-01 10:39:25,2017-01-01 10:44:10,285,Leavitt St & Lawrence Ave,Damen Ave & Sunnyside Ave,Subscriber,Male,1985.0
2017-01-01 10:39:39,2017-01-01 10:44:25,286,Leavitt St & Lawrence Ave,Damen Ave & Sunnyside Ave,Subscriber,Female,1986.0
2017-01-01 10:40:05,2017-01-01 10:47:38,453,Michigan Ave & Oak St,McClurg Ct & Illinois St,Subscriber,Male,1988.0
2017-01-01 10:41:03,2017-01-01 10:49:42,519,Ellis Ave & 53rd St,Calumet Ave & 51st St,Subscriber,Male,1991.0
2017-01-01 10:41:09,2017-01-01 11:21:10,2401,Kedzie Ave & Lake St,Michigan Ave & Madison St,Customer,,
2017-01-01 10:41:46,2017-01-01 10:46:52,306,McClurg Ct & Erie St,Dearborn St & Erie St,Subscriber,Male,1981.0
2017-01-01 10:42:01,2017-01-01 10:50:52,531,Lake Shore Dr & Diversey Pkwy,Clark St & North Ave,Subscriber,Male,1976.0
2017-01-01 10:42:03,2017-01-01 10:50:56,533,Clark St & Wellington Ave,Clark St & Grace St,Subscriber,Male,1985.0
2017-01-01 10:42:10,2017-01-01 10:47:41,331,LaSalle St & Illinois St,St. Clair St & Erie St,Subscriber,Female,1971.0
2017-01-01 10:42:10,2017-01-01 10:47:41,331,LaSalle St & Illinois St,St. Clair St & Erie St,Subscriber,Male,1971.0
2017-01-01 10:42:37,2017-01-01 10:57:25,888,Clark St & Leland Ave,Halsted St & Roscoe St,Subscriber,Female,1971.0
2017-01-01 10:42:53,2017-01-01 11:00:39,1066,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,Customer,,
2017-01-01 10:42:58,2017-01-01 11:00:27,1049,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,Customer,,
2017-01-01 10:44:45,2017-01-01 11:01:15,990,Lake Shore Dr & North Blvd,Lake Shore Dr & Wellington Ave,Subscriber,Male,1956.0
2017-01-01 10:44:50,2017-01-01 11:01:15,985,Lake Shore Dr & North Blvd,Lake Shore Dr & Wellington Ave,Subscriber,Female,1965.0
2017-01-01 10:44:53,2017-01-01 10:48:27,214,Western Ave & Division St,Damen Ave & Division St,Subscriber,Male,1977.0
2017-01-01 10:44:57,2017-01-01 11:04:38,1181,Halsted St & Dickens Ave,Halsted St & Dickens Ave,Subscriber,Male,1969.0
2017-01-01 10:44:56,2017-01-01 10:47:41,165,Sheffield Ave & Wrightwood Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1994.0
2017-01-01 10:44:57,2017-01-01 11:01:49,1012,Rhodes Ave & 32nd St,Burnham Harbor,Subscriber,Female,1984.0
2017-01-01 10:45:37,2017-01-01 11:00:33,896,Western Ave & Division St,Western Ave & Division St,Subscriber,Male,1990.0
2017-01-01 10:48:32,2017-01-01 10:59:25,653,Lake Park Ave & 53rd St,University Ave & 57th St,Subscriber,Male,1983.0
2017-01-01 10:48:35,2017-01-01 10:58:20,585,Clarendon Ave & Junior Ter,Broadway & Argyle St,Subscriber,Female,1978.0
2017-01-01 10:48:55,2017-01-01 11:03:11,856,Indiana Ave & Roosevelt Rd,Dusable Harbor,Subscriber,Male,1951.0
2017-01-01 10:49:49,2017-01-01 10:57:15,446,State St & Kinzie St,Millennium Park,Customer,,
2017-01-01 10:50:04,2017-01-01 10:56:34,390,Clark St & Jarvis Ave,Clark St & Lunt Ave,Subscriber,Male,1962.0
2017-01-01 10:50:07,2017-01-01 10:57:01,414,State St & Kinzie St,Millennium Park,Customer,,
2017-01-01 10:51:03,2017-01-01 11:02:28,685,Greenview Ave & Fullerton Ave,Southport Ave & Roscoe St,Subscriber,Female,1987.0
2017-01-01 10:51:04,2017-01-01 10:57:03,359,Clark St & Lunt Ave,Greenview Ave & Jarvis Ave,Subscriber,Female,1979.0
2017-01-01 10:52:32,2017-01-01 10:55:28,176,Ogden Ave & Race Ave,Ashland Ave & Grand Ave,Subscriber,Female,1987.0
2017-01-01 10:53:00,2017-01-01 10:58:55,355,Larrabee St & Division St,Clark St & Elm St,Subscriber,Male,1983.0
2017-01-01 10:53:33,2017-01-01 11:02:33,540,Ogden Ave & Roosevelt Rd,Ashland Ave & Harrison St,Subscriber,Female,1986.0
2017-01-01 10:54:37,2017-01-01 11:01:49,432,Michigan Ave & 18th St,Wabash Ave & Roosevelt Rd,Subscriber,Female,1950.0
2017-01-01 10:54:43,2017-01-01 11:06:16,693,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Male,1981.0
2017-01-01 10:54:41,2017-01-01 10:58:29,228,Desplaines St & Kinzie St,Halsted St & North Branch St,Subscriber,Male,1973.0
2017-01-01 10:54:59,2017-01-01 11:26:47,1908,Streeter Dr & Grand Ave,Wacker Dr & Washington St,Customer,,
2017-01-01 10:55:11,2017-01-01 11:01:04,353,Morgan St & Polk St,Desplaines St & Jackson Blvd,Subscriber,Male,1989.0
2017-01-01 10:55:13,2017-01-01 10:59:41,268,Franklin St & Lake St,Canal St & Madison St,Customer,,
2017-01-01 10:55:22,2017-01-01 11:26:47,1885,Streeter Dr & Grand Ave,Wacker Dr & Washington St,Customer,,
2017-01-01 10:55:22,2017-01-01 11:07:39,737,Clifton Ave & Armitage Ave,Ashland Ave & Division St,Subscriber,Male,1986.0
2017-01-01 10:55:25,2017-01-01 10:59:53,268,Franklin St & Lake St,Canal St & Madison St,Customer,,
2017-01-01 10:58:07,2017-01-01 11:02:47,280,Halsted St & Dickens Ave,Halsted St & Willow St,Subscriber,Female,1974.0
2017-01-01 10:59:06,2017-01-01 11:09:39,633,Halsted St & North Branch St,Sheffield Ave & Fullerton Ave,Subscriber,Male,1973.0
2017-01-01 11:00:49,2017-01-01 11:04:59,250,Damen Ave & Augusta Blvd,Damen Ave & Pierce Ave,Subscriber,Female,1979.0
2017-01-01 11:01:51,2017-01-01 11:19:40,1069,Lake Shore Dr & Wellington Ave,Lake Shore Dr & North Blvd,Subscriber,Female,1965.0
2017-01-01 11:01:51,2017-01-01 11:19:14,1043,Lake Shore Dr & Wellington Ave,Lake Shore Dr & North Blvd,Subscriber,Male,1956.0
2017-01-01 11:02:04,2017-01-01 11:25:49,1425,Burnham Harbor,Field Blvd & South Water St,Subscriber,Female,1984.0
2017-01-01 11:02:37,2017-01-01 11:19:30,1013,Lake Shore Dr & Diversey Pkwy,Ashland Ave & Wrightwood Ave,Customer,,
2017-01-01 11:02:44,2017-01-01 11:19:22,998,Lake Shore Dr & Diversey Pkwy,Ashland Ave & Wrightwood Ave,Customer,,
2017-01-01 11:03:00,2017-01-01 11:13:59,659,Ashland Ave & Harrison St,Green St & Madison St,Subscriber,Female,1986.0
2017-01-01 11:03:06,2017-01-01 11:26:01,1375,Adler Planetarium,Adler Planetarium,Customer,,
2017-01-01 11:04:28,2017-01-01 11:23:45,1157,Lake Shore Dr & Monroe St,Shedd Aquarium,Customer,,
2017-01-01 11:05:16,2017-01-01 11:18:49,813,Green St & Randolph St,Franklin St & Chicago Ave,Subscriber,Female,1978.0
2017-01-01 11:05:36,2017-01-01 11:12:22,406,Sheridan Rd & Irving Park Rd,Wilton Ave & Belmont Ave,Subscriber,Male,1974.0
2017-01-01 11:06:13,2017-01-01 11:23:55,1062,Lake Shore Dr & Monroe St,Shedd Aquarium,Customer,,
2017-01-01 11:09:24,2017-01-01 11:23:32,848,Dusable Harbor,Indiana Ave & Roosevelt Rd,Subscriber,Male,1951.0
2017-01-01 11:09:25,2017-01-01 11:30:34,1269,Damen Ave & Pierce Ave,Clinton St & Lake St,Subscriber,Male,1980.0
2017-01-01 11:10:24,2017-01-01 12:15:02,3878,Millennium Park,Millennium Park,Customer,,
2017-01-01 11:10:39,2017-01-01 12:15:02,3863,Millennium Park,Millennium Park,Customer,,
2017-01-01 11:10:49,2017-01-01 12:15:02,3853,Millennium Park,Millennium Park,Customer,,
2017-01-01 11:12:27,2017-01-01 11:23:29,662,Franklin St & Chicago Ave,Wabash Ave & Grand Ave,Subscriber,Female,1958.0
2017-01-01 11:12:52,2017-01-01 11:23:08,616,Wells St & Concord Ln,Wells St & Concord Ln,Subscriber,Male,1991.0
2017-01-01 11:12:51,2017-01-01 11:32:16,1165,Michigan Ave & Congress Pkwy,Green St & Madison St,Customer,,
2017-01-01 11:12:52,2017-01-01 11:22:01,549,Damen Ave & Cullerton St,Blue Island Ave & 18th St,Subscriber,Female,1983.0
